,ds,y
1638,2023-02-27 11:40:00,52.0
1639,2023-02-27 11:50:00,52.0
1640,2023-02-27 12:00:00,52.0
1641,2023-02-27 12:10:00,52.0
1642,2023-02-27 12:20:00,52.0
1643,2023-02-27 12:30:00,52.53968253968254
1644,2023-02-27 12:40:00,53.0
1645,2023-02-27 12:50:00,52.70588235294117
1646,2023-02-27 13:00:00,52.0
1647,2023-02-27 13:10:00,52.39705882352941
1648,2023-02-27 13:20:00,53.0
1649,2023-02-27 13:30:00,53.0
1650,2023-02-27 13:40:00,53.1764705882353
1651,2023-02-27 13:50:00,54.0
1652,2023-02-27 14:00:00,54.0
1653,2023-02-27 14:10:00,54.0
1654,2023-02-27 14:20:00,54.53030303030303
1655,2023-02-27 14:30:00,55.0
1656,2023-02-27 14:40:00,55.0
1657,2023-02-27 14:50:00,55.76811594202898
1658,2023-02-27 15:00:00,56.0
1659,2023-02-27 15:10:00,56.0
1660,2023-02-27 15:20:00,56.0
1661,2023-02-27 15:30:00,56.06944444444444
1662,2023-02-27 15:40:00,56.8955223880597
1663,2023-02-27 15:50:00,56.34782608695652
1664,2023-02-27 16:00:00,56.73529411764706
1665,2023-02-27 16:10:00,57.0
1666,2023-02-27 16:20:00,57.04285714285714
1667,2023-02-27 16:30:00,58.0
1668,2023-02-27 16:40:00,58.0
1669,2023-02-27 16:50:00,58.0
1670,2023-02-27 17:00:00,58.0
1671,2023-02-27 17:10:00,58.0
1672,2023-02-27 17:20:00,58.93243243243244
1673,2023-02-27 17:30:00,59.0
1674,2023-02-27 17:40:00,59.0
1675,2023-02-27 17:50:00,59.0
1676,2023-02-27 18:00:00,59.0
1677,2023-02-27 18:10:00,59.0
1678,2023-02-27 18:20:00,59.0
1679,2023-02-27 18:30:00,59.0
1680,2023-02-27 18:40:00,59.0
1681,2023-02-27 18:50:00,59.0
1682,2023-02-27 19:00:00,59.0
1683,2023-02-27 19:10:00,59.0
1684,2023-02-27 19:20:00,58.65625
1685,2023-02-27 19:30:00,58.0
1686,2023-02-27 19:40:00,58.0
1687,2023-02-27 19:50:00,58.0
1688,2023-02-27 20:00:00,58.0
1689,2023-02-27 20:10:00,58.0
1690,2023-02-27 20:20:00,58.0
1691,2023-02-27 20:30:00,57.56923076923077
1692,2023-02-27 20:40:00,57.0
1693,2023-02-27 20:50:00,57.0
1694,2023-02-27 21:00:00,57.0
1695,2023-02-27 21:10:00,57.0
1696,2023-02-27 21:20:00,56.46969696969697
1697,2023-02-27 21:30:00,56.0
1698,2023-02-27 21:40:00,55.80882352941177
1699,2023-02-27 21:50:00,55.0
1700,2023-02-27 22:00:00,54.833333333333336
1701,2023-02-27 22:10:00,54.0
1702,2023-02-27 22:20:00,54.0
1703,2023-02-27 22:30:00,53.059701492537314
1704,2023-02-27 22:40:00,53.0
1705,2023-02-27 22:50:00,53.84848484848485
1706,2023-02-27 23:00:00,54.0
1707,2023-02-27 23:10:00,54.0
1708,2023-02-27 23:20:00,54.0
1709,2023-02-27 23:30:00,54.85294117647059
1710,2023-02-27 23:40:00,55.0
1711,2023-02-27 23:50:00,55.0
1712,2023-02-28 00:00:00,55.0
1713,2023-02-28 00:10:00,55.0
1714,2023-02-28 00:20:00,54.19672131147541
1715,2023-02-28 00:30:00,54.0
1716,2023-02-28 00:40:00,53.84848484848485
1717,2023-02-28 00:50:00,53.0
1718,2023-02-28 01:00:00,53.0
1719,2023-02-28 01:10:00,53.0
1720,2023-02-28 01:20:00,53.70588235294117
1721,2023-02-28 01:30:00,54.0
1722,2023-02-28 01:40:00,54.0
1723,2023-02-28 01:50:00,54.0
1724,2023-02-28 02:00:00,54.0
1725,2023-02-28 02:10:00,54.0
1726,2023-02-28 02:20:00,54.0
1727,2023-02-28 02:30:00,54.0
1728,2023-02-28 02:40:00,54.0
1729,2023-02-28 02:50:00,54.0
1730,2023-02-28 03:00:00,54.0
1731,2023-02-28 03:10:00,54.0
1732,2023-02-28 03:20:00,54.0
1733,2023-02-28 03:30:00,54.0
1734,2023-02-28 03:40:00,54.0
1735,2023-02-28 03:50:00,54.0
1736,2023-02-28 04:00:00,54.0
1737,2023-02-28 04:10:00,54.0
1738,2023-02-28 04:20:00,54.0
1739,2023-02-28 04:30:00,54.0
1740,2023-02-28 04:40:00,54.0
1741,2023-02-28 04:50:00,54.0
1742,2023-02-28 05:00:00,54.0
1743,2023-02-28 05:10:00,54.0
1744,2023-02-28 05:20:00,54.0
1745,2023-02-28 05:30:00,53.5
1746,2023-02-28 05:40:00,53.0
1747,2023-02-28 05:50:00,52.25
1748,2023-02-28 06:00:00,52.0
1749,2023-02-28 06:10:00,52.0
1750,2023-02-28 06:20:00,52.97014925373134
1751,2023-02-28 06:30:00,53.0
1752,2023-02-28 06:40:00,53.0
1753,2023-02-28 06:50:00,53.0
1754,2023-02-28 07:00:00,53.0
1755,2023-02-28 07:10:00,53.0
1756,2023-02-28 07:20:00,53.0
1757,2023-02-28 07:30:00,53.0
1758,2023-02-28 07:40:00,53.0
1759,2023-02-28 07:50:00,53.0
1760,2023-02-28 08:00:00,52.36231884057971
1761,2023-02-28 08:10:00,52.0
1762,2023-02-28 08:20:00,52.0
1763,2023-02-28 08:30:00,52.0
1764,2023-02-28 08:40:00,52.0
1765,2023-02-28 08:50:00,52.0
1766,2023-02-28 09:00:00,52.0
1767,2023-02-28 09:10:00,52.0
1768,2023-02-28 09:20:00,52.0
1769,2023-02-28 09:30:00,52.0
1770,2023-02-28 09:40:00,52.0
1771,2023-02-28 09:50:00,52.0
1772,2023-02-28 10:00:00,52.0
1773,2023-02-28 10:10:00,52.0
1774,2023-02-28 10:20:00,52.0
1775,2023-02-28 10:30:00,52.0
1776,2023-02-28 10:40:00,52.56923076923077
1777,2023-02-28 10:50:00,52.0
1778,2023-02-28 11:00:00,52.0
1779,2023-02-28 11:10:00,52.0
1780,2023-02-28 11:20:00,52.0
1781,2023-02-28 11:30:00,52.0
1782,2023-02-28 11:40:00,52.64705882352941
1783,2023-02-28 11:50:00,53.0
1784,2023-02-28 12:00:00,52.8955223880597
1785,2023-02-28 12:10:00,53.0
1786,2023-02-28 12:20:00,53.0
1787,2023-02-28 12:30:00,53.0
1788,2023-02-28 12:40:00,53.0
1789,2023-02-28 12:50:00,53.0
1790,2023-02-28 13:00:00,53.0
1791,2023-02-28 13:10:00,53.0
1792,2023-02-28 13:20:00,53.0
1793,2023-02-28 13:30:00,53.0
1794,2023-02-28 13:40:00,53.0
1795,2023-02-28 13:50:00,53.738461538461536
1796,2023-02-28 14:00:00,54.0
1797,2023-02-28 14:10:00,54.0
1798,2023-02-28 14:20:00,54.0
1799,2023-02-28 14:30:00,54.28358208955224
1800,2023-02-28 14:40:00,55.0
1801,2023-02-28 14:50:00,55.0
1802,2023-02-28 15:00:00,55.0
1803,2023-02-28 15:10:00,55.0
1804,2023-02-28 15:20:00,55.0
1805,2023-02-28 15:30:00,55.02985074626866
1806,2023-02-28 15:40:00,56.0
1807,2023-02-28 15:50:00,56.0
1808,2023-02-28 16:00:00,56.0
1809,2023-02-28 16:10:00,56.0
1810,2023-02-28 16:20:00,56.13636363636363
1811,2023-02-28 16:30:00,57.0
1812,2023-02-28 16:40:00,57.0
1813,2023-02-28 16:50:00,57.0
1814,2023-02-28 17:00:00,57.0
1815,2023-02-28 17:10:00,57.0
1816,2023-02-28 17:20:00,57.0
1817,2023-02-28 17:30:00,57.0
1818,2023-02-28 17:40:00,56.35820895522388
1819,2023-02-28 17:50:00,55.92063492063492
1820,2023-02-28 18:00:00,55.0
1821,2023-02-28 18:10:00,54.49230769230769
1822,2023-02-28 18:20:00,54.0
1823,2023-02-28 18:30:00,54.0
1824,2023-02-28 18:40:00,54.0
1825,2023-02-28 18:50:00,54.0
1826,2023-02-28 19:00:00,54.0
1827,2023-02-28 19:10:00,54.0
1828,2023-02-28 19:20:00,54.0
1829,2023-02-28 19:30:00,54.08870967741935
1830,2023-02-28 19:40:00,55.0
1831,2023-02-28 19:50:00,55.0
1832,2023-02-28 20:00:00,55.0
1833,2023-02-28 20:10:00,55.0
1834,2023-02-28 20:20:00,55.0
1835,2023-02-28 20:30:00,55.93939393939394
1836,2023-02-28 20:40:00,55.95522388059702
1837,2023-02-28 20:50:00,55.833333333333336
1838,2023-02-28 21:00:00,56.0
1839,2023-02-28 21:10:00,56.0
1840,2023-02-28 21:20:00,56.0
1841,2023-02-28 21:30:00,55.738461538461536
1842,2023-02-28 21:40:00,55.0
1843,2023-02-28 21:50:00,55.0
1844,2023-02-28 22:00:00,55.0
1845,2023-02-28 22:10:00,55.0
1846,2023-02-28 22:20:00,55.0
1847,2023-02-28 22:30:00,55.0
1848,2023-02-28 22:40:00,54.22058823529412
1849,2023-02-28 22:50:00,54.0
1850,2023-02-28 23:00:00,54.0
1851,2023-02-28 23:10:00,54.0
1852,2023-02-28 23:20:00,54.0
1853,2023-02-28 23:30:00,54.0
1854,2023-02-28 23:40:00,54.4
1855,2023-02-28 23:50:00,55.0
1856,2023-03-01 00:00:00,55.0
1857,2023-03-01 00:10:00,55.34782608695652
1858,2023-03-01 00:20:00,56.0
1859,2023-03-01 00:30:00,56.0
1860,2023-03-01 00:40:00,56.0
1861,2023-03-01 00:50:00,55.215384615384615
1862,2023-03-01 01:00:00,55.0
1863,2023-03-01 01:10:00,55.0
1864,2023-03-01 01:20:00,55.0
1865,2023-03-01 01:30:00,55.0
1866,2023-03-01 01:40:00,55.0
1867,2023-03-01 01:50:00,55.0
1868,2023-03-01 02:00:00,55.0
1869,2023-03-01 02:10:00,55.0
1870,2023-03-01 02:20:00,55.0
1871,2023-03-01 02:30:00,55.0
1872,2023-03-01 02:40:00,55.0
1873,2023-03-01 02:50:00,55.0
1874,2023-03-01 03:00:00,55.0
1875,2023-03-01 03:10:00,55.0
1876,2023-03-01 03:20:00,55.0
1877,2023-03-01 03:30:00,55.0
1878,2023-03-01 03:40:00,55.0
1879,2023-03-01 03:50:00,55.0
1880,2023-03-01 04:00:00,55.0
1881,2023-03-01 04:10:00,55.0
1882,2023-03-01 04:20:00,55.0
1883,2023-03-01 04:30:00,55.0
1884,2023-03-01 04:40:00,54.63076923076923
1885,2023-03-01 04:50:00,54.0
1886,2023-03-01 05:00:00,54.0
1887,2023-03-01 05:10:00,54.0
1888,2023-03-01 05:20:00,54.0
1889,2023-03-01 05:30:00,54.72463768115942
1890,2023-03-01 05:40:00,55.0
1891,2023-03-01 05:50:00,54.0735294117647
1892,2023-03-01 06:00:00,54.0
1893,2023-03-01 06:10:00,54.0
1894,2023-03-01 06:20:00,54.0
1895,2023-03-01 06:30:00,54.0
1896,2023-03-01 06:40:00,54.0
1897,2023-03-01 06:50:00,54.0
1898,2023-03-01 07:00:00,53.30882352941177
1899,2023-03-01 07:10:00,53.0
1900,2023-03-01 07:20:00,53.0
1901,2023-03-01 07:30:00,53.0
1902,2023-03-01 07:40:00,53.0
1903,2023-03-01 07:50:00,53.0
1904,2023-03-01 08:00:00,53.0
1905,2023-03-01 08:10:00,53.0
1906,2023-03-01 08:20:00,53.0
1907,2023-03-01 08:30:00,53.0
1908,2023-03-01 08:40:00,53.0
1909,2023-03-01 08:50:00,53.0
1910,2023-03-01 09:00:00,53.0
1911,2023-03-01 09:10:00,53.0
1912,2023-03-01 09:20:00,53.0
1913,2023-03-01 09:30:00,53.0
1914,2023-03-01 09:40:00,53.0
1915,2023-03-01 09:50:00,53.0
1916,2023-03-01 10:00:00,53.0
1917,2023-03-01 10:10:00,53.0
1918,2023-03-01 10:20:00,53.0
1919,2023-03-01 10:30:00,53.0
1920,2023-03-01 10:40:00,53.0
1921,2023-03-01 10:50:00,53.971014492753625
1922,2023-03-01 11:00:00,54.0
1923,2023-03-01 11:10:00,54.0
1924,2023-03-01 11:20:00,54.0
1925,2023-03-01 11:30:00,54.0
1926,2023-03-01 11:40:00,54.6231884057971
1927,2023-03-01 11:50:00,55.0
1928,2023-03-01 12:00:00,55.0
1929,2023-03-01 12:10:00,55.0
1930,2023-03-01 12:20:00,55.0
1931,2023-03-01 12:30:00,55.0
1932,2023-03-01 12:40:00,55.0
1933,2023-03-01 12:50:00,55.0
1934,2023-03-01 13:00:00,55.0
1935,2023-03-01 13:10:00,55.0
1936,2023-03-01 13:20:00,55.0
1937,2023-03-01 13:30:00,55.0
1938,2023-03-01 13:40:00,55.0
1939,2023-03-01 13:50:00,54.16417910447761
1940,2023-03-01 14:00:00,54.0
1941,2023-03-01 14:10:00,54.73134328358209
1942,2023-03-01 14:20:00,55.0
1943,2023-03-01 14:30:00,55.0
1944,2023-03-01 14:40:00,55.0
1945,2023-03-01 14:50:00,55.0
1946,2023-03-01 15:00:00,55.61194029850746
1947,2023-03-01 15:10:00,56.0
1948,2023-03-01 15:20:00,56.0
1949,2023-03-01 15:30:00,56.208955223880594
1950,2023-03-01 15:40:00,56.4264705882353
1951,2023-03-01 15:50:00,56.0
1952,2023-03-01 16:00:00,56.0
1953,2023-03-01 16:10:00,56.43939393939394
1954,2023-03-01 16:20:00,57.0
1955,2023-03-01 16:30:00,57.0
1956,2023-03-01 16:40:00,57.0
1957,2023-03-01 16:50:00,57.0
1958,2023-03-01 17:00:00,57.0
1959,2023-03-01 17:10:00,56.89230769230769
1960,2023-03-01 17:20:00,56.0
1961,2023-03-01 17:30:00,56.0
1962,2023-03-01 17:40:00,56.0
1963,2023-03-01 17:50:00,56.0
1964,2023-03-01 18:00:00,56.0
1965,2023-03-01 18:10:00,56.0
1966,2023-03-01 18:20:00,55.02941176470589
1967,2023-03-01 18:30:00,55.97014925373134
1968,2023-03-01 18:40:00,56.0
1969,2023-03-01 18:50:00,56.05714285714286
1970,2023-03-01 19:00:00,57.0
1971,2023-03-01 19:10:00,57.0
1972,2023-03-01 19:20:00,57.0
1973,2023-03-01 19:30:00,57.0
1974,2023-03-01 19:40:00,56.044117647058826
1975,2023-03-01 19:50:00,56.0
1976,2023-03-01 20:00:00,56.0
1977,2023-03-01 20:10:00,56.0
1978,2023-03-01 20:20:00,56.0
1979,2023-03-01 20:30:00,56.0
1980,2023-03-01 20:40:00,56.0
1981,2023-03-01 20:50:00,56.0
1982,2023-03-01 21:00:00,56.0
1983,2023-03-01 21:10:00,56.0
1984,2023-03-01 21:20:00,56.0
1985,2023-03-01 21:30:00,55.333333333333336
1986,2023-03-01 21:40:00,55.0
1987,2023-03-01 21:50:00,55.0
1988,2023-03-01 22:00:00,55.0
1989,2023-03-01 22:10:00,55.0
1990,2023-03-01 22:20:00,55.0
1991,2023-03-01 22:30:00,55.0
1992,2023-03-01 22:40:00,55.0
1993,2023-03-01 22:50:00,54.77464788732394
1994,2023-03-01 23:00:00,54.02857142857143
1995,2023-03-01 23:10:00,54.0
1996,2023-03-01 23:20:00,54.41538461538462
1997,2023-03-01 23:30:00,55.0
1998,2023-03-01 23:40:00,55.40909090909091
1999,2023-03-01 23:50:00,56.0
2000,2023-03-02 00:00:00,56.0
2001,2023-03-02 00:10:00,56.0
2002,2023-03-02 00:20:00,55.47826086956522
2003,2023-03-02 00:30:00,55.0
2004,2023-03-02 00:40:00,55.0
2005,2023-03-02 00:50:00,54.621212121212125
2006,2023-03-02 01:00:00,54.0
2007,2023-03-02 01:10:00,54.0
2008,2023-03-02 01:20:00,54.0
2009,2023-03-02 01:30:00,54.0
2010,2023-03-02 01:40:00,53.97058823529412
2011,2023-03-02 01:50:00,53.0
2012,2023-03-02 02:00:00,53.0
2013,2023-03-02 02:10:00,53.0
2014,2023-03-02 02:20:00,53.0
2015,2023-03-02 02:30:00,53.0
2016,2023-03-02 02:40:00,53.0
2017,2023-03-02 02:50:00,53.359375
2018,2023-03-02 03:00:00,54.0
2019,2023-03-02 03:10:00,53.44927536231884
2020,2023-03-02 03:20:00,53.0
2021,2023-03-02 03:30:00,53.0
2022,2023-03-02 03:40:00,53.0
2023,2023-03-02 03:50:00,53.0
2024,2023-03-02 04:00:00,53.323076923076925
2025,2023-03-02 04:10:00,54.0
2026,2023-03-02 04:20:00,54.0
2027,2023-03-02 04:30:00,54.0
2028,2023-03-02 04:40:00,53.92307692307692
2029,2023-03-02 04:50:00,53.0
2030,2023-03-02 05:00:00,53.0
2031,2023-03-02 05:10:00,53.0
2032,2023-03-02 05:20:00,53.0
2033,2023-03-02 05:30:00,53.0
2034,2023-03-02 05:40:00,53.0
2035,2023-03-02 05:50:00,53.0
2036,2023-03-02 06:00:00,53.96923076923077
2037,2023-03-02 06:10:00,53.89393939393939
2038,2023-03-02 06:20:00,53.88235294117647
2039,2023-03-02 06:30:00,53.25
2040,2023-03-02 06:40:00,53.0
2041,2023-03-02 06:50:00,53.0
2042,2023-03-02 07:00:00,53.84375
2043,2023-03-02 07:10:00,53.71641791044776
2044,2023-03-02 07:20:00,53.0
2045,2023-03-02 07:30:00,53.0
2046,2023-03-02 07:40:00,53.0
2047,2023-03-02 07:50:00,53.0
2048,2023-03-02 08:00:00,53.0
2049,2023-03-02 08:10:00,53.0
2050,2023-03-02 08:20:00,53.0
2051,2023-03-02 08:30:00,53.0
2052,2023-03-02 08:40:00,53.0
2053,2023-03-02 08:50:00,53.0
2054,2023-03-02 09:00:00,53.0
2055,2023-03-02 09:10:00,53.0
2056,2023-03-02 09:20:00,53.0
2057,2023-03-02 09:30:00,53.0
2058,2023-03-02 09:40:00,53.0
2059,2023-03-02 09:50:00,53.0
2060,2023-03-02 10:00:00,53.0
2061,2023-03-02 10:10:00,53.0
2062,2023-03-02 10:20:00,53.0
2063,2023-03-02 10:30:00,53.0
2064,2023-03-02 10:40:00,53.0
2065,2023-03-02 10:50:00,53.0
2066,2023-03-02 11:00:00,53.0
2067,2023-03-02 11:10:00,53.0
2068,2023-03-02 11:20:00,53.0
2069,2023-03-02 11:30:00,53.0
2070,2023-03-02 11:40:00,53.0
2071,2023-03-02 11:50:00,53.0
2072,2023-03-02 12:00:00,53.0
2073,2023-03-02 12:10:00,53.0
2074,2023-03-02 12:20:00,53.0
2075,2023-03-02 12:30:00,53.0
2076,2023-03-02 12:40:00,53.0
2077,2023-03-02 12:50:00,53.92424242424242
2078,2023-03-02 13:00:00,54.0
2079,2023-03-02 13:10:00,54.91304347826087
2080,2023-03-02 13:20:00,55.0
2081,2023-03-02 13:30:00,55.014925373134325
2082,2023-03-02 13:40:00,56.0
2083,2023-03-02 13:50:00,56.0
2084,2023-03-02 14:00:00,56.0
2085,2023-03-02 14:10:00,56.0
2086,2023-03-02 14:20:00,56.0
2087,2023-03-02 14:30:00,55.01449275362319
2088,2023-03-02 14:40:00,54.34848484848485
2089,2023-03-02 14:50:00,54.0
2090,2023-03-02 15:00:00,53.3235294117647
2091,2023-03-02 15:10:00,53.87931034482759
2092,2023-03-02 15:20:00,54.0
2093,2023-03-02 15:30:00,54.40625
2094,2023-03-02 15:40:00,55.0
2095,2023-03-02 15:50:00,55.0
2096,2023-03-02 16:00:00,55.0
2097,2023-03-02 16:10:00,55.0
2098,2023-03-02 16:20:00,55.75
2099,2023-03-02 16:30:00,56.0
2100,2023-03-02 16:40:00,56.49230769230769
2101,2023-03-02 16:50:00,57.0
2102,2023-03-02 17:00:00,56.92537313432836
2103,2023-03-02 17:10:00,55.93939393939394
2104,2023-03-02 17:20:00,54.72463768115942
2105,2023-03-02 17:30:00,53.625
2106,2023-03-02 17:40:00,53.0
2107,2023-03-02 17:50:00,52.47826086956522
2108,2023-03-02 18:00:00,52.0
2109,2023-03-02 18:10:00,51.51515151515152
2110,2023-03-02 18:20:00,51.0
2111,2023-03-02 18:30:00,51.0
2112,2023-03-02 18:40:00,51.0
2113,2023-03-02 18:50:00,51.78846153846154
2114,2023-03-02 19:00:00,52.0
2115,2023-03-02 19:10:00,52.0
2116,2023-03-02 19:20:00,52.6
2117,2023-03-02 19:30:00,53.0
2118,2023-03-02 19:40:00,53.0
2119,2023-03-02 19:50:00,53.0
2120,2023-03-02 20:00:00,53.0
2121,2023-03-02 20:10:00,52.40298507462686
2122,2023-03-02 20:20:00,52.0
2123,2023-03-02 20:30:00,51.86363636363637
2124,2023-03-02 20:40:00,51.03030303030303
2125,2023-03-02 20:50:00,52.0
2126,2023-03-02 21:00:00,52.0
2127,2023-03-02 21:10:00,52.885714285714286
2128,2023-03-02 21:20:00,53.0
2129,2023-03-02 21:30:00,53.89855072463768
2130,2023-03-02 21:40:00,54.0
2131,2023-03-02 21:50:00,54.0
2132,2023-03-02 22:00:00,54.0
2133,2023-03-02 22:10:00,54.0
2134,2023-03-02 22:20:00,54.0
2135,2023-03-02 22:30:00,54.0
2136,2023-03-02 22:40:00,53.24390243902439
2137,2023-03-02 22:50:00,53.0
2138,2023-03-02 23:00:00,53.0
2139,2023-03-02 23:10:00,53.0
2140,2023-03-02 23:20:00,53.0
2141,2023-03-02 23:30:00,53.0
2142,2023-03-02 23:40:00,53.0
2143,2023-03-02 23:50:00,52.8
2144,2023-03-03 00:00:00,52.0
2145,2023-03-03 00:10:00,52.0
2146,2023-03-03 00:20:00,52.0
2147,2023-03-03 00:30:00,52.0
2148,2023-03-03 00:40:00,52.0
2149,2023-03-03 00:50:00,52.0
2150,2023-03-03 01:00:00,52.0
2151,2023-03-03 01:10:00,52.0
2152,2023-03-03 01:20:00,52.0
2153,2023-03-03 01:30:00,52.0
2154,2023-03-03 01:40:00,52.0
2155,2023-03-03 01:50:00,52.0
2156,2023-03-03 02:00:00,52.0
2157,2023-03-03 02:10:00,52.0
2158,2023-03-03 02:20:00,52.0
2159,2023-03-03 02:30:00,52.0
2160,2023-03-03 02:40:00,52.0
2161,2023-03-03 02:50:00,52.0
2162,2023-03-03 03:00:00,52.0
2163,2023-03-03 03:10:00,52.0
2164,2023-03-03 03:20:00,52.0
2165,2023-03-03 03:30:00,52.0
2166,2023-03-03 03:40:00,52.0
2167,2023-03-03 03:50:00,52.92537313432836
2168,2023-03-03 04:00:00,53.0
2169,2023-03-03 04:10:00,53.0
2170,2023-03-03 04:20:00,53.0
2171,2023-03-03 04:30:00,53.0
2172,2023-03-03 04:40:00,53.0
2173,2023-03-03 04:50:00,53.0
2174,2023-03-03 05:00:00,53.0
2175,2023-03-03 05:10:00,53.0
2176,2023-03-03 05:20:00,53.0
2177,2023-03-03 05:30:00,53.0
2178,2023-03-03 05:40:00,53.0
2179,2023-03-03 05:50:00,52.01470588235294
2180,2023-03-03 06:00:00,52.0
2181,2023-03-03 06:10:00,52.63380281690141
2182,2023-03-03 06:20:00,53.0
2183,2023-03-03 06:30:00,53.0
2184,2023-03-03 06:40:00,53.0
2185,2023-03-03 06:50:00,53.0
2186,2023-03-03 07:00:00,53.0
2187,2023-03-03 07:10:00,53.0
2188,2023-03-03 07:20:00,53.0
2189,2023-03-03 07:30:00,53.0
2190,2023-03-03 07:40:00,53.0
2191,2023-03-03 07:50:00,53.0
2192,2023-03-03 08:00:00,53.0
2193,2023-03-03 08:10:00,53.0
2194,2023-03-03 08:20:00,53.0
2195,2023-03-03 08:30:00,53.0
2196,2023-03-03 08:40:00,53.0
2197,2023-03-03 08:50:00,53.0
2198,2023-03-03 09:00:00,53.0
2199,2023-03-03 09:10:00,53.0
2200,2023-03-03 09:20:00,53.0
2201,2023-03-03 09:30:00,53.0
2202,2023-03-03 09:40:00,53.0
2203,2023-03-03 09:50:00,53.0
2204,2023-03-03 10:00:00,53.0
2205,2023-03-03 10:10:00,52.60294117647059
2206,2023-03-03 10:20:00,52.0
2207,2023-03-03 10:30:00,52.0
2208,2023-03-03 10:40:00,52.0
2209,2023-03-03 10:50:00,52.0
2210,2023-03-03 11:00:00,52.5
2211,2023-03-03 11:10:00,53.0
2212,2023-03-03 11:20:00,53.0
2213,2023-03-03 11:30:00,53.0
2214,2023-03-03 11:40:00,53.8235294117647
2215,2023-03-03 11:50:00,54.0
2216,2023-03-03 12:00:00,54.0
2217,2023-03-03 12:10:00,54.0
2218,2023-03-03 12:20:00,54.0
2219,2023-03-03 12:30:00,54.46969696969697
2220,2023-03-03 12:40:00,54.3134328358209
2221,2023-03-03 12:50:00,54.0
2222,2023-03-03 13:00:00,54.0
2223,2023-03-03 13:10:00,54.0
2224,2023-03-03 13:20:00,54.0
2225,2023-03-03 13:30:00,54.0
2226,2023-03-03 13:40:00,54.765625
2227,2023-03-03 13:50:00,55.0
2228,2023-03-03 14:00:00,55.0
2229,2023-03-03 14:10:00,55.0
2230,2023-03-03 14:20:00,55.0
2231,2023-03-03 14:30:00,55.30882352941177
2232,2023-03-03 14:40:00,56.0
2233,2023-03-03 14:50:00,56.0
2234,2023-03-03 15:00:00,56.0
2235,2023-03-03 15:10:00,56.0
2236,2023-03-03 15:20:00,56.0
2237,2023-03-03 15:30:00,56.0
2238,2023-03-03 15:40:00,56.0
2239,2023-03-03 15:50:00,56.0
2240,2023-03-03 16:00:00,56.0
2241,2023-03-03 16:10:00,56.0
2242,2023-03-03 16:20:00,56.0
2243,2023-03-03 16:30:00,56.0
2244,2023-03-03 16:40:00,56.0
2245,2023-03-03 16:50:00,56.0
2246,2023-03-03 17:00:00,56.0
2247,2023-03-03 17:10:00,56.0
2248,2023-03-03 17:20:00,56.0
2249,2023-03-03 17:30:00,56.0
2250,2023-03-03 17:40:00,56.0
2251,2023-03-03 17:50:00,56.0
2252,2023-03-03 18:00:00,56.0
2253,2023-03-03 18:10:00,56.0
2254,2023-03-03 18:20:00,56.0
2255,2023-03-03 18:30:00,56.0
2256,2023-03-03 18:40:00,56.0
2257,2023-03-03 18:50:00,56.0
2258,2023-03-03 19:00:00,56.0
2259,2023-03-03 19:10:00,56.0
2260,2023-03-03 19:20:00,56.0
2261,2023-03-03 19:30:00,56.0
2262,2023-03-03 19:40:00,56.0
2263,2023-03-03 19:50:00,56.0
2264,2023-03-03 20:00:00,56.0
2265,2023-03-03 20:10:00,56.0
2266,2023-03-03 20:20:00,56.0
2267,2023-03-03 20:30:00,56.0
2268,2023-03-03 20:40:00,56.0
2269,2023-03-03 20:50:00,56.0
2270,2023-03-03 21:00:00,56.0
2271,2023-03-03 21:10:00,56.0
2272,2023-03-03 21:20:00,56.0
2273,2023-03-03 21:30:00,56.0
2274,2023-03-03 21:40:00,55.23880597014925
2275,2023-03-03 21:50:00,55.0
2276,2023-03-03 22:00:00,55.0
2277,2023-03-03 22:10:00,55.0
2278,2023-03-03 22:20:00,54.24285714285714
2279,2023-03-03 22:30:00,54.0
2280,2023-03-03 22:40:00,54.0
2281,2023-03-03 22:50:00,54.0
2282,2023-03-03 23:00:00,53.6764705882353
2283,2023-03-03 23:10:00,53.0
2284,2023-03-03 23:20:00,53.0
2285,2023-03-03 23:30:00,53.0
2286,2023-03-03 23:40:00,53.0
2287,2023-03-03 23:50:00,53.0
2288,2023-03-04 00:00:00,53.0
2289,2023-03-04 00:10:00,53.0
2290,2023-03-04 00:20:00,53.0
2291,2023-03-04 00:30:00,53.0
2292,2023-03-04 00:40:00,53.0
2293,2023-03-04 00:50:00,53.0
2294,2023-03-04 01:00:00,53.0
2295,2023-03-04 01:10:00,53.0
2296,2023-03-04 01:20:00,53.0
2297,2023-03-04 01:30:00,53.0
2298,2023-03-04 01:40:00,53.0
2299,2023-03-04 01:50:00,53.0
2300,2023-03-04 02:00:00,53.0
2301,2023-03-04 02:10:00,53.0
2302,2023-03-04 02:20:00,52.85074626865672
2303,2023-03-04 02:30:00,52.0
2304,2023-03-04 02:40:00,52.0
2305,2023-03-04 02:50:00,52.0
2306,2023-03-04 03:00:00,52.0
2307,2023-03-04 03:10:00,52.0
2308,2023-03-04 03:20:00,52.0
2309,2023-03-04 03:30:00,52.0
2310,2023-03-04 03:40:00,52.0
2311,2023-03-04 03:50:00,52.0
2312,2023-03-04 04:00:00,52.0
2313,2023-03-04 04:10:00,52.0
2314,2023-03-04 04:20:00,52.0
2315,2023-03-04 04:30:00,52.0
